battery_id,cycle_index,total_cycles,rul_cycles,capacity_ah,capacity_ratio,ambient_temperature,voltage_mean,voltage_min,voltage_max,current_mean,current_std,temperature_mean,temperature_max,duration_s,health_class
B0005,37,168,131,1.7884432335370462,0.9744430319668901,24.0,3.559061771422033,2.697942608427116,4.1991847248803165,-1.9170149640438081,0.42788671422977803,31.649024294808623,38.0745950590744,3358.719,Healthy
B0005,38,168,130,1.7829230484252725,0.9714353290571942,24.0,3.557015527748059,2.6617272246516333,4.200012480335,-1.922048805055383,0.4167099351187296,31.48874626238971,38.07252758016199,3339.5,Healthy
B0005,39,168,129,1.7730337158018288,0.9660470723403964,24.0,3.5562481933590964,2.699288287625812,4.1992373656547874,-1.9162302821549881,0.42954137473705156,31.329995610092634,37.80133585100446,3331.265,Healthy
B0005,40,168,128,1.773037755078937,0.9660492731625183,24.0,3.5532756526091784,2.612793240883853,4.199395781118708,-1.9220800182578983,0.41787857151980856,31.569551201845574,38.39873985476869,3321.188,Healthy
B0005,41,168,127,1.7678721106662054,0.9632347436827933,24.0,3.556266431640255,2.6637064901468075,4.199578698026071,-1.9162417890311958,0.4301544929609481,32.111426258867944,38.74929237918251,3321.844,Healthy
B0005,42,168,126,1.762315070409309,0.9602069600466401,24.0,3.5563095420140822,2.6668454289754746,4.199546957512695,-1.9158809823517762,0.4307955266789468,32.271676011112376,38.87275464755104,3311.828,Healthy
B0005,43,168,125,1.7676172924938447,0.9630959046143681,24.0,3.558950851054106,2.684431051981017,4.194091469340824,-1.9114406265753041,0.44067375045589385,31.842291659678658,38.503541429116005,3327.391,Healthy
B0005,44,168,124,1.762668359743147,0.960399451663467,24.0,3.5534418211598053,2.645224362345869,4.200715235801255,-1.9158166997544155,0.4305939836666456,31.759815453754253,38.27009094548294,3312.078,Healthy
B0005,45,168,123,1.7517304870664143,0.9544398921904476,24.0,3.5510121537420285,2.6603527244917,4.1990980807180325,-1.9151304155635374,0.4316514819228713,31.41911167391793,38.11684755251712,3293.172,Healthy
B0005,46,168,122,1.7418496047960008,0.9490562396945015,24.0,3.551317608213949,2.6926849789916263,4.199398534411534,-1.9148485784393638,0.4329328203091831,31.331626572312267,38.04152715355532,3275.328,Healthy
B0005,47,168,121,1.7360913511847138,0.9459188238668157,24.0,3.549003180550162,2.670544734728978,4.199122915612965,-1.9144128654409127,0.4334053453936525,31.35934131425137,38.17980302242767,3265.016,Healthy
B0005,48,168,120,1.7936240148573608,0.9772658088731162,24.0,3.5597648340955175,2.605158060541757,4.190409478081396,-1.9388813849818083,0.3777947502840274,34.31088483888259,40.71218198711114,3328.937,Healthy
B0005,49,168,119,1.7831890223273277,0.9715802463856744,24.0,3.5623454342368555,2.672012007453096,4.199933846791869,-1.927509725704535,0.4046355296077638,33.43585640373787,39.88526123315293,3329.266,Healthy
B0005,50,168,118,1.7673642076278957,0.9629580099473775,24.0,3.558336657621618,2.674271233724938,4.199365021329158,-1.9267185977839403,0.40616422458824464,32.66698125020078,39.18287352945846,3301.579,Healthy
B0005,51,168,117,1.7570177850353066,0.9573207052725213,24.0,3.5540131386228695,2.6309416727017187,4.19902365945384,-1.9261308349663746,0.4074242751781163,32.28423408691397,38.95156480403077,3283.563,Healthy
B0005,52,168,116,1.7468706179837907,0.9517919660639538,24.0,3.552376095886298,2.6629725743154204,4.199432142144215,-1.9202346781375206,0.42078135455068144,32.00739178780946,38.607510759873634,3275.125,Healthy
B0005,53,168,115,1.7417172507457144,0.9489841258696757,24.0,3.549618661283733,2.612942119873717,4.199640922827531,-1.9201011498853633,0.4212115321958238,32.06387071886056,38.920359903369054,3265.656,Healthy
B0005,54,168,114,1.7364225056478186,0.9460992551788227,24.0,3.54938103086703,2.615719844266148,4.199305653118061,-1.914427810545647,0.43348048129389816,32.43754560319043,39.23273115358871,3266.093,Healthy
B0005,55,168,113,1.7263217239235826,0.9405957892683424,24.0,3.5472118680418956,2.6287695472774453,4.198949734540481,-1.9083407065035893,0.4460659525542236,32.16809876635083,38.9649270684008,3257.594,Healthy
B0005,56,168,112,1.7158065389330133,0.9348665334822146,24.0,3.5467052098640246,2.6655106679421823,4.19834220599025,-1.902207182631691,0.45818444187146684,32.05752645824972,38.83927283461771,3248.593,Healthy
B0005,57,168,111,1.710533351135192,0.9319934084036638,24.0,3.544629653883431,2.650495153350403,4.198995776266302,-1.9020484449938708,0.45891308926795626,31.97592092807272,38.82796377704433,3238.766,Healthy
B0005,58,168,110,1.706014499648521,0.9295312875708034,24.0,3.5436291614253204,2.643236235233877,4.19916986492694,-1.8964907679062355,0.47019186364523347,32.21689335291319,39.14007944734004,3240.14,Healthy
B0005,59,168,109,1.7003110272642588,0.9264237195928876,24.0,3.5444946147995258,2.656450207001938,4.199246833083063,-1.895971437908019,0.470704689176496,32.55632993697177,39.349611598028886,3230.109,Healthy
B0005,60,168,108,1.6945798601797897,0.923301062006796,24.0,3.5409201846556857,2.626177688152069,4.19925518864016,-1.8899648799839277,0.4816237581115816,32.40048085325998,39.29444535878087,3229.7810000000027,Healthy
B0005,61,168,107,1.6849029086609286,0.9180285222910196,24.0,3.541195668799061,2.6582230344240045,4.199610827671791,-1.8893703824420507,0.4829576561026725,32.29371860868794,39.10487658009542,3212.469,Healthy
B0005,62,168,106,1.6744741591159715,0.9123463613279829,24.0,3.540671044783382,2.695100237338448,4.1994453812630566,-1.8776883243431417,0.5036968499774821,32.136071448067796,39.0462609369598,3213.219,Healthy
B0005,63,168,105,1.6745692479879102,0.9123981710175165,24.0,3.5376048790268775,2.639091813583503,4.198991968341307,-1.8831065986697755,0.4943331421972539,32.382685497234974,39.398032192832,3203.578,Healthy
B0005,64,168,104,1.663716375981405,0.906484924622409,24.0,3.538422485261741,2.6857210282450983,4.197785116892181,-1.876359921441716,0.5052459745361098,32.30899951427638,39.10678394120843,3195.125,Healthy
B0005,65,168,103,1.659013868748246,0.9039227379562641,24.0,3.53928626988912,2.69017866510873,4.201331130571617,-1.8709550260104437,0.5151556922537976,32.56636929496717,39.44448954135193,3195.312999999994,Healthy
B0005,66,168,102,1.6538540573335014,0.9011113866172467,24.0,3.533690170241391,2.639895313359579,4.199339974904826,-1.8705599868289542,0.5157546970961461,32.46542951751835,39.509602016775695,3186.297,Healthy
B0005,67,168,101,1.642653782130131,0.8950088556990855,24.0,3.534367734544495,2.68991452927918,4.198916244859707,-1.8640049795794804,0.526313550615293,32.347056454418095,39.33486536224533,3176.438,Healthy
B0005,68,168,100,1.6378578430223698,0.8923957621674263,24.0,3.5312941932103548,2.65935818848874,4.198537488587242,-1.8636932149873204,0.527087829798622,32.37153894064616,39.43723270017243,3167.593,Healthy
B0005,69,168,99,1.6327350407099108,0.8896045754392644,24.0,3.5309134771684274,2.6657030585650423,4.198943932259475,-1.857820396301907,0.5368188730291541,32.45549347979197,39.51375235624076,3167.719,Healthy
B0005,70,168,98,1.6277528915533617,0.886890024348807,24.0,3.5287226893409893,2.642986759012803,4.199579806494986,-1.8572160981955346,0.5374001902211297,32.50017194695606,39.60170302810528,3159.077999999994,Healthy
B0005,71,168,97,1.622125485521159,0.8838239015369115,24.0,3.52625493581969,2.631116911889304,4.198782234828033,-1.8568340008006832,0.5383160191069417,32.50100298369444,39.68746359758208,3148.829,Healthy
B0005,72,168,96,1.6113256603765849,0.8779395580133108,24.0,3.5286843243370045,2.696157404617167,4.19910517813207,-1.8448886500218815,0.5567437022145733,32.4728927422438,39.53535075538898,3149.094,Healthy
B0005,73,168,95,1.6065631397488385,0.8753446727224158,24.0,3.525556939424901,2.6667596238241567,4.198510853141954,-1.8444180038305806,0.5575503803894236,32.50480154634882,39.6502371632164,3140.547,Healthy
B0005,74,168,94,1.6015142233917594,0.8725937431592732,24.0,3.5226805646793737,2.6403185448373043,4.198732430468704,-1.8438790389835118,0.558258177729594,32.51218336210202,39.69929058154853,3131.625,Healthy
B0005,75,168,93,1.590369231400328,0.8665213336000954,24.0,3.5246734587890085,2.69892986372897,4.198799630396931,-1.83711254029409,0.5679295356339376,32.45692821941515,39.56076309770468,3121.907,Healthy
B0005,76,168,92,1.5857889968242211,0.8640257678567902,24.0,3.5213155754526824,2.6682466504352997,4.198753541225669,-1.8315957075983758,0.5767088275569217,32.447059186431154,39.63708096307912,3122.125,Healthy
B0005,77,168,91,1.5849430707374117,0.8635648604232228,24.0,3.51803386486462,2.6479207279724903,4.200309982421394,-1.8311195242792309,0.5767399739087574,32.32889654966259,39.43977047692484,3121.672,Healthy
B0005,78,168,90,1.5955263892495937,0.8693312391295158,24.0,3.5236841955396794,2.6741633856529066,4.201124089732316,-1.8432799764914718,0.5590382516984779,32.84488475360107,39.83902225625452,3120.86,Healthy
B0005,79,168,89,1.5747301747801037,0.8580003084625103,24.0,3.519146638240668,2.6892528956736257,4.198150316653697,-1.829798505957538,0.5781334853154986,32.31731555011648,39.41794949618613,3103.828,Healthy
B0005,80,168,88,1.5649019950937946,0.852645371256423,24.0,3.516233648608237,2.688809122993162,4.198524048997099,-1.8236746835609148,0.5877660020442546,32.06376130177751,39.262781682151214,3095.094,Healthy
B0005,81,168,87,1.5597659473370362,0.8498469676758273,24.0,3.514773138461639,2.6743555987897745,4.198840869468569,-1.8176720770210877,0.5961114455245332,32.21997626855924,39.47237839941986,3095.781,Healthy
B0005,82,168,86,1.5594815668184234,0.8496920214021112,24.0,3.5132992979150073,2.6430294964336345,4.198119631667182,-1.8179238657973993,0.5961445220961886,32.7120225448885,40.03754146951368,3094.328,Healthy
B0005,83,168,85,1.55468935359061,0.8470809579364249,24.0,3.514484830704665,2.6584858447131823,4.198320288264955,-1.817160673909645,0.5970349702033854,32.945022147355694,40.14273016201157,3086.531,Healthy
B0005,84,168,84,1.5488741079890418,0.8439124897125735,24.0,3.5109677353595243,2.629782173759164,4.1980467610750285,-1.8110297241968543,0.6051581383309774,32.857549597381336,40.1165626728546,3085.625,Warning
B0005,85,168,83,1.538236598942558,0.8381165849986562,24.0,3.510935874957801,2.6622967647315545,4.199047008209673,-1.8094435644526072,0.6069013859029623,32.629663328789654,39.87503330866132,3067.203,Warning
B0005,86,168,82,1.527914258251028,0.8324924014786924,24.0,3.509393098217416,2.682380966742509,4.197669918520713,-1.8026537331443495,0.6156468293908701,32.379859014262976,39.61961987024145,3058.157,Warning
B0005,87,168,81,1.5285252629756445,0.8328253107291717,24.0,3.5066782411556563,2.640189476892272,4.197600624105256,-1.8031542757366412,0.615721903133411,32.68215852457039,40.067324667444815,3058.812,Warning
B0005,88,168,80,1.522647325284378,0.8296226843789563,24.0,3.5109885623008092,2.693769409137257,4.197985718630326,-1.7965666438696486,0.6234851437507705,32.99387423636739,40.24716716520102,3058.578,Warning
B0005,89,168,79,1.5174859938489869,0.8268105048484146,24.0,3.510305462695178,2.695787450704935,4.198164128530042,-1.7959771394311954,0.6242659960184777,33.045397072111655,40.30253125568348,3049.328,Warning
B0005,90,168,78,1.605818899130659,0.8749391691700008,24.0,3.5222215314850214,2.6920548172137724,4.222920057935785,-1.822916991757235,0.5889299654441851,32.856295641052824,40.09418103142496,3177.219,Warning
B0005,91,168,77,1.5638491446744425,0.8520717199737866,24.0,3.5163492154331264,2.629071246219689,4.200423045909808,-1.8294275689587538,0.5799206922442277,33.33950238056361,40.52238496316615,3082.937,Warning
B0005,92,168,76,1.5480915247767786,0.8434860949890374,24.0,3.5134397623234963,2.631343871050918,4.198372063670128,-1.816317296828028,0.5976282910241006,33.35156485472646,40.56886357314186,3074.266,Warning
B0005,93,168,75,1.5323755631868592,0.8349231677600479,24.0,3.515137522009075,2.6983970036642315,4.198353213898968,-1.8033689952639713,0.6147651065356566,33.147486361012966,40.27804845768325,3066.0,Warning
B0005,94,168,74,1.5269528268489705,0.8319685603453084,24.0,3.50830390643132,2.6338485871981514,4.197873789078739,-1.802670753119494,0.6156394846208406,33.007275861749356,40.2921849196155,3056.437,Warning
B0005,95,168,73,1.5169573017136326,0.8265224440602996,24.0,3.509190808443004,2.671566207861818,4.197955644238241,-1.7958941337499832,0.6242630120504566,32.91990812745461,40.184384347174266,3048.219,Warning
B0005,96,168,72,1.511897596014269,0.8237656358652768,24.0,3.5068097579555353,2.6540810507928123,4.197918434710392,-1.795344963527795,0.6252844674365714,32.99903328622305,40.320066232195046,3039.218,Warning
B0005,97,168,71,1.5065638960681105,0.82085954041328,24.0,3.50609090727422,2.656849703962618,4.197739340034368,-1.7893518988259458,0.633010172459049,33.03772281691292,40.33650561265159,3039.047,Warning
B0005,98,168,70,1.5015453526671363,0.8181251597206197,24.0,3.5037157727265953,2.6363048614501152,4.19785490446139,-1.7883879159763685,0.6338733874724279,33.07740307192613,40.43267631588412,3030.375,Warning
B0005,99,168,69,1.4908444050400238,0.8122946901506911,24.0,3.5067479961367156,2.69951692300468,4.197306756122815,-1.7815447770741009,0.6424340150968986,33.05467981523988,40.314538591575015,3021.0,Warning
B0005,100,168,68,1.485868384561201,0.8095834783036572,24.0,3.5058813026542324,2.698216006032282,4.197528212001444,-1.7753115642966961,0.6496163987691415,33.11570360624461,40.386661855917744,3021.75,Warning
B0005,101,168,67,1.480413677976106,0.8066114517256832,24.0,3.504168333530808,2.6911707598773864,4.19743662221161,-1.7742377662318363,0.650820274975926,33.12942148982365,40.43384612547835,3012.265,Warning
B0005,102,168,66,1.4752095869031632,0.8037759743738407,24.0,3.5030568931470634,2.690162319231471,4.197717228550219,-1.773860289771637,0.6517546907968573,33.130681310493344,40.44479269068758,3002.641,Warning
B0005,103,168,65,1.4859035988304024,0.8096026649899358,24.0,3.4982324882487936,2.6355034454892072,4.192454851360723,-1.7809702419814517,0.6432257233392734,33.20069210329718,40.58499656066617,3012.0,Warning
B0005,104,168,64,1.4960918298136696,0.8151537781052677,24.0,3.5065859365661325,2.6594753656507684,4.202845001527377,-1.7879098523188455,0.6347436730403643,33.78697527817091,40.99869158762305,3020.11,Warning
B0005,105,168,63,1.4808005946928984,0.8068222654051782,24.0,3.501457140697961,2.644554999824577,4.197952808231904,-1.780229415660985,0.6442467919526821,33.673365085761986,40.997807625227495,3002.172000000006,Warning
B0005,106,168,62,1.4697543268466824,0.8008036462339692,24.0,3.5016583871628097,2.6719601666204564,4.198017952345714,-1.7731015168894209,0.6524940973483503,33.535818118317145,40.84213757482493,2992.703,Warning
B0005,107,168,61,1.4539012274845928,0.7921659987432433,24.0,3.4966186408455298,2.6598211033173382,4.192162800008929,-1.7705879947441516,0.655250568309213,33.32269982188509,40.69012464267011,2964.468,Warning
B0005,108,168,60,1.454146206723569,0.7922994770152514,24.0,3.4991645719433246,2.688360455508818,4.196993378341778,-1.7600629827474803,0.6680517358563886,33.346230327490304,40.69938049882204,2983.375,Warning
B0005,109,168,59,1.455023751906683,0.7927776122855726,24.0,3.496080777360074,2.6376728619288525,4.197603515102162,-1.765575132998529,0.6618426180378949,33.64948900485925,41.06026204078849,2975.297,Warning
B0005,110,168,58,1.449042163761236,0.7895185114211304,24.0,3.4959014526388,2.645120521151077,4.196406678544622,-1.7588271887545277,0.6688280176098167,33.79269513542103,41.19696040482682,2974.9850000000006,Warning
B0005,111,168,57,1.4386709371480566,0.783867692140624,24.0,3.497586979902671,2.698012437629632,4.197098662004674,-1.7516428147438297,0.6770407760388341,33.52446663707275,40.84446688602949,2966.25,Warning
B0005,112,168,56,1.433445432156979,0.7810205472989097,24.0,3.4956989619989507,2.692894277298908,4.196909312093871,-1.7513097768253418,0.677860169431853,33.39042251934235,40.764203830749366,2956.359,Warning
B0005,113,168,55,1.4333958900838095,0.7809935540306393,24.0,3.492875380810072,2.6483923655058117,4.197105220217278,-1.7511840784846122,0.6778637436789006,33.67370212742761,41.11212504270441,2956.344,Warning
B0005,114,168,54,1.42806487344776,0.7780889205947632,24.0,3.49551076423368,2.6832134764262,4.196244829545076,-1.7446206812145286,0.6848904297582487,33.91080564765892,41.27256611507568,2956.406,Warning
B0005,115,168,53,1.4229203181741186,0.7752858816472794,24.0,3.4942333590450834,2.684960445221862,4.19680260180666,-1.7436362428649814,0.6856979354646391,33.7850680599871,41.15574924454392,2947.266,Warning
B0005,116,168,52,1.417429032731308,0.7722939248795461,24.0,3.491197414255986,2.669922120529456,4.196227405416926,-1.7425325036061037,0.6865929751072052,33.61126807392732,41.03237216951879,2937.984,Warning
B0005,117,168,51,1.412409228794446,0.769558857377045,24.0,3.488909408157623,2.664105530655056,4.196558172556389,-1.7419837011363046,0.687505691566351,33.45598581472246,40.937269906716935,2929.125,Warning
B0005,118,168,50,1.412578792940193,0.7696512453249519,24.0,3.487376295811431,2.634098605983684,4.196870541112335,-1.7421680980861822,0.687538016943258,33.723267448788484,41.240704611971786,2928.454,Warning
B0005,119,168,49,1.4075983731469897,0.7669376364875281,24.0,3.491994243745711,2.68378702970616,4.196795527524874,-1.735841378420618,0.6944616604006627,34.05007636985734,41.43649987692296,2929.375,Warning
B0005,120,168,48,1.4333920485221476,0.7809914609348546,24.0,3.491585878898649,2.660031949282934,4.189287343772767,-1.7567879869499758,0.6716141949745494,33.889346908026745,41.16703904201915,2946.031,Warning
B0005,121,168,47,1.4382550176792908,0.783641076153827,24.0,3.495576227046425,2.650011641082063,4.201144545237731,-1.7573176114092575,0.6705340304629849,34.067648550088656,41.36216559728765,2955.438,Warning
B0005,122,168,46,1.4173547174485526,0.772253433793169,24.0,3.4938988589692483,2.6936969083341418,4.196925753814179,-1.742762839332656,0.686699579770391,33.75168100943646,41.02198772703674,2937.625,Warning
B0005,123,168,45,1.406981663677643,0.7666016189758265,24.0,3.49159162968384,2.697073130067154,4.196901090271507,-1.7352637407600362,0.6944284081835843,33.46482299584788,40.78818812957494,2929.078,Warning
B0005,124,168,44,1.4012037783587623,0.7634535067053844,24.0,3.4885729299834787,2.6806995515145213,4.196688955833435,-1.7344350518111926,0.6953424822644084,33.40210697922146,40.81506138506309,2918.375,Warning
B0005,125,168,43,1.3967008232726328,0.761000047112898,24.0,3.4869021151089825,2.6695398084864568,4.196339302740304,-1.7280392046289716,0.7022316077780137,33.410688917712235,40.85837421987642,2919.812,Warning
B0005,126,168,42,1.391284788852726,0.7580490912746557,24.0,3.4855485210036417,2.671695307817951,4.196181412764837,-1.7326888725308258,0.6972377722265789,33.38984948261314,40.839876773287166,2900.422,Warning
B0005,127,168,41,1.3862287677978349,0.7552942906782327,24.0,3.4838912547260388,2.661289185949965,4.195770804194879,-1.7260735249920125,0.7040151021068305,33.3700433438796,40.85376069244676,2901.375,Warning
B0005,128,168,40,1.3804366761974138,0.7521384380379553,24.0,3.483198941484065,2.667817533540102,4.195456241846729,-1.7195393742714093,0.710594941844678,33.27215987470977,40.74795214258888,2901.187,Warning
B0005,129,168,39,1.3752364150256224,0.7493050474286049,24.0,3.4836274447098883,2.684008069130594,4.19654355365607,-1.7185829844462919,0.7115856854453629,33.222444215660225,40.68794001196382,2891.64,Warning
B0005,130,168,38,1.3705128024895008,0.7467313614232448,24.0,3.480172442538601,2.6585256208771644,4.194357133255019,-1.717672415155695,0.7126205209603629,33.26207748383125,40.7810749453613,2882.906,Warning
B0005,131,168,37,1.37050855662704,0.7467290480419689,24.0,3.478452148610975,2.6372250579822927,4.195863681881766,-1.7177080769362936,0.7124313037276298,33.312029905516525,40.88159339768709,2883.265,Warning
B0005,132,168,36,1.3647355108681518,0.7435835726321349,24.0,3.4785782556105507,2.6514257735606432,4.19558455466442,-1.7109669363015378,0.7190538318519245,33.25287943255863,40.81191473576834,2882.969,Warning
B0005,133,168,35,1.375392016895762,0.7493898279546374,24.0,3.4825195584604582,2.676384659108382,4.188483624251573,-1.7184206130755166,0.7116002030602224,33.745054045019884,41.11793533148924,2891.656,Warning
B0005,134,168,34,1.3861115151535393,0.7552304049366722,24.0,3.4886823636752835,2.694913850281781,4.200346502821317,-1.7260471943596487,0.70406823889181,33.88841975386692,41.248795355864885,2901.25,Warning
B0005,135,168,33,1.369850003583894,0.7463702318312888,24.0,3.4858502383832755,2.6973343716306277,4.1981749992980655,-1.712021613408506,0.7180955673190298,33.7353756996425,41.16242984455477,2891.703,Critical
B0005,136,168,32,1.3647827949260758,0.7436093356085063,24.0,3.478794177297151,2.642540259937964,4.195715092938243,-1.711022510206629,0.7190570379830655,33.59131052719714,41.16437554618679,2883.016,Critical
